category,video_id,video_path,input_frames_path,target_frame_path,template,label,placeholders,resolution
move_object,123917,extracted_videos/20bn-something-something-v2/123917.webm,processed_data_256/frames/move_object/123917_input.npy,processed_data_256/frames/move_object/123917_target.npy,Moving [something] away from [something],moving cello tape away from wallet,"['cello tape', 'wallet']",256x256
cover_object,107839,extracted_videos/20bn-something-something-v2/107839.webm,processed_data_256/frames/cover_object/107839_input.npy,processed_data_256/frames/cover_object/107839_target.npy,Covering [something] with [something],covering pencil with paper,"['pencil', 'paper']",256x256
cover_object,49828,extracted_videos/20bn-something-something-v2/49828.webm,processed_data_256/frames/cover_object/49828_input.npy,processed_data_256/frames/cover_object/49828_target.npy,Covering [something] with [something],covering compass with magazine,"['compass', 'magazine']",256x256
drop_object,9629,extracted_videos/20bn-something-something-v2/9629.webm,processed_data_256/frames/drop_object/9629_input.npy,processed_data_256/frames/drop_object/9629_target.npy,Dropping [something] next to [something],dropping a button next to a magazine,"['a button', 'a magazine']",256x256
move_object,1769,extracted_videos/20bn-something-something-v2/1769.webm,processed_data_256/frames/move_object/1769_input.npy,processed_data_256/frames/move_object/1769_target.npy,Moving [something] across a surface without it falling down,moving the plastic bowl across a surface without it falling down,['the plastic bowl'],256x256
drop_object,207437,extracted_videos/20bn-something-something-v2/207437.webm,processed_data_256/frames/drop_object/207437_input.npy,processed_data_256/frames/drop_object/207437_target.npy,[Something] falling like a feather or paper,receipt falling like a feather or paper,['receipt'],256x256
drop_object,123609,extracted_videos/20bn-something-something-v2/123609.webm,processed_data_256/frames/drop_object/123609_input.npy,processed_data_256/frames/drop_object/123609_target.npy,Dropping [something] into [something],dropping a pill capsule into a styrofoam cup,"['a pill capsule', 'a styrofoam cup']",256x256
cover_object,101100,extracted_videos/20bn-something-something-v2/101100.webm,processed_data_256/frames/cover_object/101100_input.npy,processed_data_256/frames/cover_object/101100_target.npy,Covering [something] with [something],covering sewing machine with cloth,"['sewing machine', 'cloth']",256x256
drop_object,183540,extracted_videos/20bn-something-something-v2/183540.webm,processed_data_256/frames/drop_object/183540_input.npy,processed_data_256/frames/drop_object/183540_target.npy,Dropping [something] in front of [something],dropping tablet in front of chapathi maker,"['tablet', 'chapathi maker']",256x256
drop_object,148348,extracted_videos/20bn-something-something-v2/148348.webm,processed_data_256/frames/drop_object/148348_input.npy,processed_data_256/frames/drop_object/148348_target.npy,[Something] falling like a rock,toy car falling like a rock,['toy car'],256x256
cover_object,55833,extracted_videos/20bn-something-something-v2/55833.webm,processed_data_256/frames/cover_object/55833_input.npy,processed_data_256/frames/cover_object/55833_target.npy,Covering [something] with [something],covering crayon with paper,"['crayon', 'paper']",256x256
cover_object,91281,extracted_videos/20bn-something-something-v2/91281.webm,processed_data_256/frames/cover_object/91281_input.npy,processed_data_256/frames/cover_object/91281_target.npy,Covering [something] with [something],covering a glue with a ball,"['a glue', 'a ball']",256x256
cover_object,101013,extracted_videos/20bn-something-something-v2/101013.webm,processed_data_256/frames/cover_object/101013_input.npy,processed_data_256/frames/cover_object/101013_target.npy,Putting [something] onto [something],putting pc memory onto pc harddisk,"['pc memory', 'pc harddisk']",256x256
cover_object,11141,extracted_videos/20bn-something-something-v2/11141.webm,processed_data_256/frames/cover_object/11141_input.npy,processed_data_256/frames/cover_object/11141_target.npy,Uncovering [something],uncovering uppuma (a kind of tiffen),['uppuma (a kind of tiffen)'],256x256
cover_object,45337,extracted_videos/20bn-something-something-v2/45337.webm,processed_data_256/frames/cover_object/45337_input.npy,processed_data_256/frames/cover_object/45337_target.npy,Covering [something] with [something],covering small knife with trouser,"['small knife', 'trouser']",256x256
drop_object,204481,extracted_videos/20bn-something-something-v2/204481.webm,processed_data_256/frames/drop_object/204481_input.npy,processed_data_256/frames/drop_object/204481_target.npy,Dropping [something] onto [something],dropping mobile charger onto router box,"['mobile charger', 'router box']",256x256
cover_object,109900,extracted_videos/20bn-something-something-v2/109900.webm,processed_data_256/frames/cover_object/109900_input.npy,processed_data_256/frames/cover_object/109900_target.npy,Uncovering [something],uncovering a container,['a container'],256x256
cover_object,199363,extracted_videos/20bn-something-something-v2/199363.webm,processed_data_256/frames/cover_object/199363_input.npy,processed_data_256/frames/cover_object/199363_target.npy,Covering [something] with [something],covering toy cat with towel,"['toy cat', 'towel']",256x256
cover_object,188706,extracted_videos/20bn-something-something-v2/188706.webm,processed_data_256/frames/cover_object/188706_input.npy,processed_data_256/frames/cover_object/188706_target.npy,Covering [something] with [something],covering sock with purse,"['sock', 'purse']",256x256
drop_object,194734,extracted_videos/20bn-something-something-v2/194734.webm,processed_data_256/frames/drop_object/194734_input.npy,processed_data_256/frames/drop_object/194734_target.npy,[Something] falling like a feather or paper,plastic coffee cup falling like a feather or paper,['plastic coffee cup'],256x256
drop_object,100477,extracted_videos/20bn-something-something-v2/100477.webm,processed_data_256/frames/drop_object/100477_input.npy,processed_data_256/frames/drop_object/100477_target.npy,Dropping [something] in front of [something],dropping plastic jar in front of lamp box,"['plastic jar', 'lamp box']",256x256
move_object,213806,extracted_videos/20bn-something-something-v2/213806.webm,processed_data_256/frames/move_object/213806_input.npy,processed_data_256/frames/move_object/213806_target.npy,Moving [something] up,moving brush hair up,['brush hair'],256x256
drop_object,136596,extracted_videos/20bn-something-something-v2/136596.webm,processed_data_256/frames/drop_object/136596_input.npy,processed_data_256/frames/drop_object/136596_target.npy,[Something] falling like a rock,green pencil falling like a rock,['green pencil'],256x256
move_object,199719,extracted_videos/20bn-something-something-v2/199719.webm,processed_data_256/frames/move_object/199719_input.npy,processed_data_256/frames/move_object/199719_target.npy,Moving [something] away from the camera,moving hanger away from the camera,['hanger'],256x256
cover_object,58410,extracted_videos/20bn-something-something-v2/58410.webm,processed_data_256/frames/cover_object/58410_input.npy,processed_data_256/frames/cover_object/58410_target.npy,Covering [something] with [something],covering sunglasses with cushion,"['sunglasses', 'cushion']",256x256
drop_object,17786,extracted_videos/20bn-something-something-v2/17786.webm,processed_data_256/frames/drop_object/17786_input.npy,processed_data_256/frames/drop_object/17786_target.npy,[Something] falling like a rock,plastic falling like a rock,['plastic'],256x256
cover_object,132833,extracted_videos/20bn-something-something-v2/132833.webm,processed_data_256/frames/cover_object/132833_input.npy,processed_data_256/frames/cover_object/132833_target.npy,Uncovering [something],uncovering phone,['phone'],256x256
drop_object,28015,extracted_videos/20bn-something-something-v2/28015.webm,processed_data_256/frames/drop_object/28015_input.npy,processed_data_256/frames/drop_object/28015_target.npy,"Lifting [something] up completely, then letting it drop down","lifting a fork up completely, then letting it drop down",['a fork'],256x256
move_object,196081,extracted_videos/20bn-something-something-v2/196081.webm,processed_data_256/frames/move_object/196081_input.npy,processed_data_256/frames/move_object/196081_target.npy,Pulling [something] from left to right,pulling baby powder bottle from left to right,['baby powder bottle'],256x256
drop_object,94297,extracted_videos/20bn-something-something-v2/94297.webm,processed_data_256/frames/drop_object/94297_input.npy,processed_data_256/frames/drop_object/94297_target.npy,[Something] falling like a rock,card falling like a rock,['card'],256x256
drop_object,17621,extracted_videos/20bn-something-something-v2/17621.webm,processed_data_256/frames/drop_object/17621_input.npy,processed_data_256/frames/drop_object/17621_target.npy,[Something] falling like a rock,cloth falling like a rock,['cloth'],256x256
drop_object,124470,extracted_videos/20bn-something-something-v2/124470.webm,processed_data_256/frames/drop_object/124470_input.npy,processed_data_256/frames/drop_object/124470_target.npy,[Something] falling like a rock,a deck of cards falling like a rock,['a deck of cards'],256x256
drop_object,8403,extracted_videos/20bn-something-something-v2/8403.webm,processed_data_256/frames/drop_object/8403_input.npy,processed_data_256/frames/drop_object/8403_target.npy,Dropping [something] onto [something],dropping a leaf onto ground,"['a leaf', 'ground']",256x256
cover_object,112837,extracted_videos/20bn-something-something-v2/112837.webm,processed_data_256/frames/cover_object/112837_input.npy,processed_data_256/frames/cover_object/112837_target.npy,Covering [something] with [something],covering a mouse with a ball,"['a mouse', 'a ball']",256x256
cover_object,7264,extracted_videos/20bn-something-something-v2/7264.webm,processed_data_256/frames/cover_object/7264_input.npy,processed_data_256/frames/cover_object/7264_target.npy,Uncovering [something],uncovering a stuffed animal,['a stuffed animal'],256x256
drop_object,185964,extracted_videos/20bn-something-something-v2/185964.webm,processed_data_256/frames/drop_object/185964_input.npy,processed_data_256/frames/drop_object/185964_target.npy,[Something] falling like a rock,pen falling like a rock,['pen'],256x256
