category,video_id,video_path,input_frames_path,target_frame_path,template,label,placeholders
move_object,18713,extracted_videos/20bn-something-something-v2/18713.webm,processed_data/frames/move_object/18713_input.npy,processed_data/frames/move_object/18713_target.npy,Moving [something] down,moving banana down,['banana']
drop_object,81437,extracted_videos/20bn-something-something-v2/81437.webm,processed_data/frames/drop_object/81437_input.npy,processed_data/frames/drop_object/81437_target.npy,Dropping [something] behind [something],dropping knife behind cup,"['knife', 'cup']"
drop_object,219839,extracted_videos/20bn-something-something-v2/219839.webm,processed_data/frames/drop_object/219839_input.npy,processed_data/frames/drop_object/219839_target.npy,Dropping [something] onto [something],dropping pillow onto bed,"['pillow', 'bed']"
drop_object,30227,extracted_videos/20bn-something-something-v2/30227.webm,processed_data/frames/drop_object/30227_input.npy,processed_data/frames/drop_object/30227_target.npy,[Something] falling like a feather or paper,paper falling like a feather or paper,['paper']
cover_object,105221,extracted_videos/20bn-something-something-v2/105221.webm,processed_data/frames/cover_object/105221_input.npy,processed_data/frames/cover_object/105221_target.npy,Covering [something] with [something],covering card with paper,"['card', 'paper']"
cover_object,201358,extracted_videos/20bn-something-something-v2/201358.webm,processed_data/frames/cover_object/201358_input.npy,processed_data/frames/cover_object/201358_target.npy,Uncovering [something],uncovering headphones,['headphones']
move_object,20815,extracted_videos/20bn-something-something-v2/20815.webm,processed_data/frames/move_object/20815_input.npy,processed_data/frames/move_object/20815_target.npy,Moving [something] down,moving stone down,['stone']
cover_object,181826,extracted_videos/20bn-something-something-v2/181826.webm,processed_data/frames/cover_object/181826_input.npy,processed_data/frames/cover_object/181826_target.npy,Showing [something] on top of [something],showing a seal on top of yellow table,"['a seal', 'yellow table']"
drop_object,14300,extracted_videos/20bn-something-something-v2/14300.webm,processed_data/frames/drop_object/14300_input.npy,processed_data/frames/drop_object/14300_target.npy,Dropping [something] next to [something],dropping lipstick next to smartphone box,"['lipstick', 'smartphone box']"
drop_object,60001,extracted_videos/20bn-something-something-v2/60001.webm,processed_data/frames/drop_object/60001_input.npy,processed_data/frames/drop_object/60001_target.npy,Dropping [something] next to [something],dropping a metal nail next to a marble,"['a metal nail', 'a marble']"
cover_object,55494,extracted_videos/20bn-something-something-v2/55494.webm,processed_data/frames/cover_object/55494_input.npy,processed_data/frames/cover_object/55494_target.npy,Covering [something] with [something],covering card with paper,"['card', 'paper']"
drop_object,33354,extracted_videos/20bn-something-something-v2/33354.webm,processed_data/frames/drop_object/33354_input.npy,processed_data/frames/drop_object/33354_target.npy,"Lifting [something] up completely, then letting it drop down","lifting pencil up completely, then letting it drop down",['pencil']
move_object,176715,extracted_videos/20bn-something-something-v2/176715.webm,processed_data/frames/move_object/176715_input.npy,processed_data/frames/move_object/176715_target.npy,Pushing [something] so that it slightly moves,pushing a mirror so that it slightly moves,['a mirror']
drop_object,89593,extracted_videos/20bn-something-something-v2/89593.webm,processed_data/frames/drop_object/89593_input.npy,processed_data/frames/drop_object/89593_target.npy,[Something] falling like a rock,a shoe falling like a rock,['a shoe']
cover_object,66290,extracted_videos/20bn-something-something-v2/66290.webm,processed_data/frames/cover_object/66290_input.npy,processed_data/frames/cover_object/66290_target.npy,Covering [something] with [something],covering card with paper,"['card', 'paper']"
drop_object,164160,extracted_videos/20bn-something-something-v2/164160.webm,processed_data/frames/drop_object/164160_input.npy,processed_data/frames/drop_object/164160_target.npy,Dropping [something] into [something],dropping hook into bowl,"['hook', 'bowl']"
drop_object,220010,extracted_videos/20bn-something-something-v2/220010.webm,processed_data/frames/drop_object/220010_input.npy,processed_data/frames/drop_object/220010_target.npy,Dropping [something] in front of [something],dropping beer cork in front of matchbox,"['beer cork', 'matchbox']"
drop_object,138216,extracted_videos/20bn-something-something-v2/138216.webm,processed_data/frames/drop_object/138216_input.npy,processed_data/frames/drop_object/138216_target.npy,[Something] falling like a rock,pen falling like a rock,['pen']
cover_object,202499,extracted_videos/20bn-something-something-v2/202499.webm,processed_data/frames/cover_object/202499_input.npy,processed_data/frames/cover_object/202499_target.npy,Covering [something] with [something],covering a coffee filer with a lid,"['a coffee filer', 'a lid']"
drop_object,148840,extracted_videos/20bn-something-something-v2/148840.webm,processed_data/frames/drop_object/148840_input.npy,processed_data/frames/drop_object/148840_target.npy,[Something] falling like a rock,sock falling like a rock,['sock']
drop_object,84273,extracted_videos/20bn-something-something-v2/84273.webm,processed_data/frames/drop_object/84273_input.npy,processed_data/frames/drop_object/84273_target.npy,Dropping [something] behind [something],dropping paper clip behind dedorant,"['paper clip', 'dedorant']"
cover_object,52191,extracted_videos/20bn-something-something-v2/52191.webm,processed_data/frames/cover_object/52191_input.npy,processed_data/frames/cover_object/52191_target.npy,Showing [something] on top of [something],showing grater on top of wood,"['grater', 'wood']"
move_object,210210,extracted_videos/20bn-something-something-v2/210210.webm,processed_data/frames/move_object/210210_input.npy,processed_data/frames/move_object/210210_target.npy,Pushing [something] from right to left,pushing steel lock with key from right to left,['steel lock with key']
cover_object,98717,extracted_videos/20bn-something-something-v2/98717.webm,processed_data/frames/cover_object/98717_input.npy,processed_data/frames/cover_object/98717_target.npy,Putting [something] onto [something],putting pastry onto plate,"['pastry', 'plate']"
move_object,202067,extracted_videos/20bn-something-something-v2/202067.webm,processed_data/frames/move_object/202067_input.npy,processed_data/frames/move_object/202067_target.npy,Moving [something] down,moving hard plastic purple toy monster down,['hard plastic purple toy monster']
cover_object,181948,extracted_videos/20bn-something-something-v2/181948.webm,processed_data/frames/cover_object/181948_input.npy,processed_data/frames/cover_object/181948_target.npy,Covering [something] with [something],covering adapter with plastic bag,"['adapter', 'plastic bag']"
cover_object,18064,extracted_videos/20bn-something-something-v2/18064.webm,processed_data/frames/cover_object/18064_input.npy,processed_data/frames/cover_object/18064_target.npy,Covering [something] with [something],covering a remote with a blanket,"['a remote', 'a blanket']"
drop_object,72197,extracted_videos/20bn-something-something-v2/72197.webm,processed_data/frames/drop_object/72197_input.npy,processed_data/frames/drop_object/72197_target.npy,Dropping [something] into [something],dropping tweezers into bowl,"['tweezers', 'bowl']"
drop_object,189683,extracted_videos/20bn-something-something-v2/189683.webm,processed_data/frames/drop_object/189683_input.npy,processed_data/frames/drop_object/189683_target.npy,"Lifting [something] up completely, then letting it drop down","lifting headphone up completely, then letting it drop down",['headphone']
move_object,55469,extracted_videos/20bn-something-something-v2/55469.webm,processed_data/frames/move_object/55469_input.npy,processed_data/frames/move_object/55469_target.npy,Pulling [something] from left to right,pulling remote from left to right,['remote']
cover_object,3714,extracted_videos/20bn-something-something-v2/3714.webm,processed_data/frames/cover_object/3714_input.npy,processed_data/frames/cover_object/3714_target.npy,Uncovering [something],uncovering a pen,['a pen']
drop_object,18235,extracted_videos/20bn-something-something-v2/18235.webm,processed_data/frames/drop_object/18235_input.npy,processed_data/frames/drop_object/18235_target.npy,"Lifting [something] up completely, then letting it drop down","lifting coin up completely, then letting it drop down",['coin']
drop_object,74866,extracted_videos/20bn-something-something-v2/74866.webm,processed_data/frames/drop_object/74866_input.npy,processed_data/frames/drop_object/74866_target.npy,"Lifting [something] up completely, then letting it drop down","lifting pencil up completely, then letting it drop down",['pencil']
cover_object,159023,extracted_videos/20bn-something-something-v2/159023.webm,processed_data/frames/cover_object/159023_input.npy,processed_data/frames/cover_object/159023_target.npy,Showing [something] on top of [something],showing chains on top of wood,"['chains', 'wood']"
move_object,40785,extracted_videos/20bn-something-something-v2/40785.webm,processed_data/frames/move_object/40785_input.npy,processed_data/frames/move_object/40785_target.npy,Moving away from [something] with your camera,moving away from bike with your camera,['bike']
move_object,117613,extracted_videos/20bn-something-something-v2/117613.webm,processed_data/frames/move_object/117613_input.npy,processed_data/frames/move_object/117613_target.npy,Moving [something] and [something] away from each other,moving pc memory and bluetooth speaker away from each other,"['pc memory', 'bluetooth speaker']"
cover_object,196933,extracted_videos/20bn-something-something-v2/196933.webm,processed_data/frames/cover_object/196933_input.npy,processed_data/frames/cover_object/196933_target.npy,Covering [something] with [something],covering keys with a hand,"['keys', 'a hand']"
